ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology
ADBE,2010-09-21,2010-08-22,Q3 2010,2010,Q3,1.560185816721224,2010-08-23,2010-08-23,29,1.1882711342738377,0.2863476666666666,0.3402586666666666,1.0801505153593751,0.9782677107129216,0.62701999994384,0.2032818384289525,ST/MT Ratio (Expanding EWM)
MDT,2010-08-24,2010-07-25,Q3 2010,2010,Q3,1.5549559162579902,2010-07-26,2010-07-26,29,1.1082943450661993,0.2412406666666666,0.2673656666666666,1.0946264959367489,0.4848708115947505,0.3118228668254433,0.1516281364949721,ST/MT Ratio (Expanding EWM)
HON,2010-07-23,2010-06-23,Q3 2010,2010,Q3,1.059194423619909,2010-06-24,2010-06-24,29,1.071422785192946,0.2962696,0.31743,1.264436493061472,0.133722347184457,0.1262491042271982,0.1176751355118652,ST/MT Ratio (Expanding EWM)
CELG,2010-07-29,2010-06-29,Q3 2010,2010,Q3,0.9017420414614604,2010-06-30,2010-06-30,29,1.0139649746306914,0.4006809999999999,0.4062765,1.0699937784455409,0.2416095324898246,0.2679364179341645,0.2632832726268514,ST/MT Ratio (Expanding EWM)
HES,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.142331322892472,2010-06-29,2010-06-29,29,1.0630816538322343,0.417237,0.443557,0.985555755021826,0.2429665964410771,0.2126936306236152,0.2134765676365595,ST/MT Ratio (Expanding EWM)
BAX,2010-07-22,2010-06-22,Q3 2010,2010,Q3,0.6706009241086399,2010-06-23,2010-06-23,29,1.202592019127004,0.2450985,0.2947535,1.117316407467997,0.1683761713544674,0.2510825221099604,0.3263133657385988,ST/MT Ratio (Expanding EWM)
EXC,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.3744877420177652,2010-06-23,2010-06-23,29,1.02269387219525,0.2286299999999999,0.2338184999999999,1.1288201959604487,0.274208402058643,0.1994986158669568,0.1608348027898714,ST/MT Ratio (Expanding EWM)
TWX,2010-08-04,2010-07-05,Q3 2010,2010,Q3,0.9763012098982168,2010-07-06,2010-07-06,29,0.9662809414794676,0.3727466666666666,0.360178,1.2099730053989204,0.1424434680420639,0.1459011487417025,0.1532364312787427,ST/MT Ratio (Expanding EWM)
AON,2010-07-30,2010-06-30,Q3 2010,2010,Q3,1.038792333570865,2010-07-01,2010-07-01,29,1.0075523535286417,0.257337,0.2592805,1.2677640422203125,0.2310676925446625,0.2224387734460493,0.1122681014177036,ST/MT Ratio (Expanding EWM)
CF,2010-08-05,2010-07-06,Q3 2010,2010,Q3,0.9538987284908076,2010-07-07,2010-07-07,29,0.990436294496243,0.491755,0.487052,1.000860924995726,0.3675239957588151,0.385286178481741,0.4233445133477606,ST/MT Ratio (Expanding EWM)
CME,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.045367807230405,2010-06-30,2010-06-30,29,1.0977624049876165,0.3512699999999999,0.385611,1.0415847712084845,0.21662361926991,0.2072223936604975,0.2234121748332562,ST/MT Ratio (Expanding EWM)
MCK,2010-07-30,2010-06-30,Q3 2010,2010,Q3,0.9751048994088284,2010-07-01,2010-07-01,29,1.1530198580100834,0.2591733333333333,0.298832,1.2426086771857547,0.2228349679915947,0.2285240984089934,0.1925059999174868,ST/MT Ratio (Expanding EWM)
GIS,2010-09-22,2010-08-23,Q3 2010,2010,Q3,0.492760381117914,2010-08-24,2010-08-24,29,1.1568761733162405,0.19092075,0.2208716666666666,1.1913730255164034,0.2334665868998315,0.4737933402238454,0.6829795453407203,ST/MT Ratio (Expanding EWM)
CTSH,2010-08-03,2010-07-04,Q3 2010,2010,Q3,1.51631830754974,2010-07-05,2010-07-06,29,1.086391551441897,0.388516,0.4220804999999999,1.123123163964748,0.4702551561671016,0.3101295775601362,0.1740929258929786,ST/MT Ratio (Expanding EWM)
NOV,2010-07-29,2010-06-29,Q3 2010,2010,Q3,0.9547221482305184,2010-06-30,2010-06-30,29,1.0334728774227284,0.4895306666666666,0.5059166666666666,1.076627273439535,0.2799910168713169,0.2932696359776005,0.3450550573276157,ST/MT Ratio (Expanding EWM)
AKAM,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.3355527896576382,2010-06-29,2010-06-29,29,1.052944693130915,0.5145256,0.541767,1.084629916751179,0.657551084732863,0.4923437619425156,0.3764382615557877,ST/MT Ratio (Expanding EWM)
AGN,2010-08-05,2010-07-06,Q3 2010,2010,Q3,0.8644509402808372,2010-07-07,2010-07-07,29,0.8221845345674444,0.556622,0.457646,0.8931531907382743,0.195787326721966,0.2264874935046746,0.2233027325454324,ST/MT Ratio (Expanding EWM)
MRO,2010-08-03,2010-07-04,Q3 2010,2010,Q3,0.9302495282312035,2010-07-05,2010-07-06,29,1.001085844087766,0.3471953333333333,0.3475723333333333,1.165900154965281,0.1310866638819411,0.1409155929712666,0.1659459446129845,ST/MT Ratio (Expanding EWM)
XRX,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.0708893187418953,2010-06-23,2010-06-23,29,1.1164870914223386,0.369483,0.412523,0.9850095706280358,0.2700553663416378,0.252178597372607,0.2462506641582278,ST/MT Ratio (Expanding EWM)
BUCY,2010-07-22,2010-06-22,Q3 2010,2010,Q3,0.9694117004717864,2010-06-23,2010-06-23,29,1.0732753617762134,0.53417,0.5733115,1.0096218552766496,0.4009806703031582,0.4136330004145935,0.437766356497159,ST/MT Ratio (Expanding EWM)
FITB,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.33753564451533,2010-06-23,2010-06-23,29,1.1148880765186038,0.39938,0.445264,1.093220822020022,0.5702427330778895,0.4263383450124972,0.3088118865184562,ST/MT Ratio (Expanding EWM)
AMT,2010-08-03,2010-07-04,Q3 2010,2010,Q3,0.8941077133001392,2010-07-05,2010-07-06,29,1.0963018856972873,0.275654,0.3022,1.0299201183653035,0.1811921380866037,0.2026513532892207,0.1669166389610661,ST/MT Ratio (Expanding EWM)
JCI,2010-07-23,2010-06-23,Q3 2010,2010,Q3,0.9980953080615746,2010-06-24,2010-06-24,29,1.0935448347519403,0.364442,0.3985336666666666,1.144659384641041,0.1641751685790946,0.1644884684388941,0.140895759780199,ST/MT Ratio (Expanding EWM)
CAM,2010-08-04,2010-07-05,Q3 2010,2010,Q3,0.6987247539065182,2010-07-06,2010-07-06,29,0.9365078979068074,0.6168089999999999,0.5776465,1.115258361176639,0.2369716725711352,0.3391488153901006,0.4389270400277124,ST/MT Ratio (Expanding EWM)
FDO,2010-07-07,2010-06-07,Q3 2010,2010,Q3,1.4298767683160027,2010-06-08,2010-06-08,29,1.14347410413635,0.32555875,0.372268,1.2200975805373613,0.571066701438387,0.3993817607869416,0.2753628033631256,ST/MT Ratio (Expanding EWM)
RF,2010-07-27,2010-06-27,Q3 2010,2010,Q3,1.0967123950014492,2010-06-28,2010-06-28,29,1.2077444304570075,0.419424,0.506557,0.9859960835110172,0.4245896031653605,0.3871476287680686,0.3324521485809213,ST/MT Ratio (Expanding EWM)
VLO,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.7398368884740061,2010-06-28,2010-06-28,29,1.0938452452515792,0.379284,0.4148779999999999,1.0150688443421267,0.189480998355128,0.2561118556090832,0.2991304873624691,ST/MT Ratio (Expanding EWM)
PCP,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.01912380905169,2010-06-23,2010-06-23,29,1.1566153745382588,0.2900705,0.3355,1.0280886093574362,0.2147000597313881,0.2106712234808544,0.2230220897767761,ST/MT Ratio (Expanding EWM)
SO,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.098706095747635,2010-06-29,2010-06-29,29,1.0492314420028426,0.17150625,0.17994975,1.4403637660485022,0.1951448457258051,0.1776133276051547,0.1689810118802187,ST/MT Ratio (Expanding EWM)
SWN,2010-08-05,2010-07-06,Q3 2010,2010,Q3,0.8464496111638338,2010-07-07,2010-07-07,29,1.0624327162372331,0.4156835,0.44163575,1.1192562593897126,0.1977058207666024,0.2335706912249212,0.2718323065522529,ST/MT Ratio (Expanding EWM)
LMT,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.9599856588971752,2010-06-28,2010-06-28,29,1.1138880842435293,0.234748,0.261483,1.1911958370676567,0.131097848486755,0.136562298896589,0.1444761635365488,ST/MT Ratio (Expanding EWM)
KMB,2010-07-23,2010-06-23,Q3 2010,2010,Q3,0.8272203133955778,2010-06-24,2010-06-24,29,1.1214744839483417,0.169266,0.1898274999999999,1.2227655831539148,0.1393895784933781,0.1685035730339009,0.2008994862598169,ST/MT Ratio (Expanding EWM)
PCAR,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.9697678045459416,2010-06-28,2010-06-28,29,1.086507286536455,0.37883225,0.4116039999999999,1.151233702410188,0.2203865744418394,0.2272570541203184,0.238223081192416,ST/MT Ratio (Expanding EWM)
IP,2010-07-28,2010-06-28,Q3 2010,2010,Q3,0.9571960134039792,2010-06-29,2010-06-29,29,0.949228264738521,0.573124,0.5440255,1.0347852197258725,0.3395318632944981,0.3547150829505185,0.4041633132919892,ST/MT Ratio (Expanding EWM)
AIG,2010-08-06,2010-07-07,Q3 2010,2010,Q3,0.9804898779235992,2010-07-08,2010-07-08,29,1.182279362648463,0.491032,0.580537,1.1332472649211591,0.3360016156855968,0.3426874904584975,0.3858929355955781,ST/MT Ratio (Expanding EWM)
RRC,2010-07-26,2010-06-26,Q3 2010,2010,Q3,1.1919057859132332,2010-06-25,2010-06-25,31,1.0366088331935508,0.449509,0.4659649999999999,1.079049078192767,0.4304009998023526,0.3611032053784194,0.369613005795058,ST/MT Ratio (Expanding EWM)
KLAC,2010-07-29,2010-06-29,Q3 2010,2010,Q3,0.9348475013345192,2010-06-30,2010-06-30,29,1.0302497597575395,0.4328959999999999,0.4459909999999999,1.055039448342986,0.2320612524182479,0.2482343399185155,0.233660230351424,ST/MT Ratio (Expanding EWM)
PPL,2010-08-05,2010-07-06,Q3 2010,2010,Q3,0.9310290798937244,2010-07-07,2010-07-07,29,0.9113139484811904,0.283314,0.258188,1.1818304384839695,0.2093567161771949,0.2248659259935175,0.2605222513489009,ST/MT Ratio (Expanding EWM)
NUE,2010-07-22,2010-06-22,Q3 2010,2010,Q3,0.9516500765060076,2010-06-23,2010-06-23,29,1.08678835032508,0.2922742499999999,0.31764025,1.1297153024911033,0.1564879600028768,0.1644385513816422,0.1498459700614099,ST/MT Ratio (Expanding EWM)
CAH,2010-08-05,2010-07-06,Q3 2010,2010,Q3,0.9576535041094628,2010-07-07,2010-07-07,29,1.1973374405554056,0.214906,0.257315,0.8347841624617872,0.2057957026879545,0.2148957862158372,0.1570329781570074,ST/MT Ratio (Expanding EWM)
ADP,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.052690305827516,2010-06-30,2010-06-30,29,1.0762865420578858,0.23220675,0.249921,1.1923559866427669,0.1189057417884445,0.1129541529262712,0.1129930723992912,ST/MT Ratio (Expanding EWM)
HIG,2010-08-04,2010-07-05,Q3 2010,2010,Q3,1.1337381726599678,2010-07-06,2010-07-06,29,1.043421580992348,0.530439,0.5534715,1.042417853957924,0.3289228902528103,0.2901224446567711,0.2660724751083292,ST/MT Ratio (Expanding EWM)
K,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.4558831742551048,2010-06-30,2010-06-30,29,1.0223859362078624,0.224918,0.229953,1.0352195005201,0.4298563459327336,0.2952546973095333,0.1924655197672808,ST/MT Ratio (Expanding EWM)
AEP,2010-07-30,2010-06-30,Q3 2010,2010,Q3,1.0434041892370778,2010-07-01,2010-07-01,29,1.0422101408952302,0.2396106666666666,0.2497246666666666,1.205457227138643,0.1547891165469108,0.1483501007026725,0.1357914287766757,ST/MT Ratio (Expanding EWM)
AKS,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.9685060554247604,2010-06-28,2010-06-28,29,1.020046748295124,0.570716,0.582157,0.9973019256981092,0.4807938310894089,0.4964283169902803,0.4615635102894537,ST/MT Ratio (Expanding EWM)
DUK,2010-08-03,2010-07-04,Q3 2010,2010,Q3,0.8081853425623137,2010-07-05,2010-07-06,29,0.9246896537593704,0.1952255,0.180523,0.9628378211979568,0.1271321509829541,0.1573056875541538,0.1702082633756709,ST/MT Ratio (Expanding EWM)
AZO,2010-09-21,2010-08-22,Q3 2010,2010,Q3,1.1609880181018442,2010-08-23,2010-08-23,29,1.2627955291245283,0.178578,0.2255075,1.0685188275209967,0.2165862243668924,0.1865533674679949,0.1886245271657908,ST/MT Ratio (Expanding EWM)
CNX,2010-07-29,2010-06-29,Q3 2010,2010,Q3,0.9701755087012528,2010-06-30,2010-06-30,29,1.0346439341844846,0.556971,0.5762666666666666,1.0625365618867786,0.3328272400447857,0.3430587940632849,0.3892168232517634,ST/MT Ratio (Expanding EWM)
DO,2010-07-22,2010-06-22,Q3 2010,2010,Q3,0.9256549405536134,2010-06-23,2010-06-23,29,0.8981602773586127,0.432076,0.3880734999999999,1.0726824620893058,0.3193711466012897,0.3450218138632533,0.3738238742609203,ST/MT Ratio (Expanding EWM)
LNC,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.2187389186542554,2010-06-29,2010-06-29,29,1.0610445603838203,0.524412,0.5564245,1.07376494428365,0.434190734381972,0.3562623033827541,0.3000954432841785,ST/MT Ratio (Expanding EWM)
GD,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.003552484516541,2010-06-29,2010-06-29,29,0.9964852158065386,0.330319,0.329158,0.9968283187977184,0.1344546784532172,0.1339787211208892,0.1219497410241789,ST/MT Ratio (Expanding EWM)
BEN,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.146621426847434,2010-06-30,2010-06-30,29,1.0098673969497385,0.4023097499999999,0.4062795,1.1853863196840757,0.2415393545266906,0.2106530968907396,0.1911432956633084,ST/MT Ratio (Expanding EWM)
ADM,2010-08-03,2010-07-04,Q3 2010,2010,Q3,1.4571071295890443,2010-07-05,2010-07-06,29,1.1050120739424891,0.288224,0.3184909999999999,1.311242052403515,0.3265989489701589,0.2241420293250993,0.1633510256911428,ST/MT Ratio (Expanding EWM)
GNW,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.4279400159047035,2010-06-30,2010-06-30,29,1.0812423152238262,0.570934,0.617318,0.9876503486583876,0.7670146186539331,0.5371476463372123,0.3691444554878109,ST/MT Ratio (Expanding EWM)
AET,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.8932172703848109,2010-06-28,2010-06-28,29,1.1386226624145326,0.3164946666666666,0.360368,1.122807310802724,0.1894780262917253,0.2121298284012079,0.2584908609599571,ST/MT Ratio (Expanding EWM)
NOC,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.023579287751613,2010-06-30,2010-06-30,29,1.0200192727021578,0.304057,0.310144,0.9648100727596964,0.1529514201718042,0.1494280140308194,0.1212385794406258,ST/MT Ratio (Expanding EWM)
RTN,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.1594628631170254,2010-06-30,2010-06-30,29,1.0250486271024883,0.2711965,0.2779896,1.2243862208970375,0.1774576346958736,0.1530515899567562,0.1158144710333501,ST/MT Ratio (Expanding EWM)
ALL,2010-08-04,2010-07-05,Q3 2010,2010,Q3,1.1274789383635329,2010-07-06,2010-07-06,29,1.077136013700898,0.3262073333333333,0.3513696666666667,1.1278024012748304,0.2088610751897599,0.1852460991359263,0.2036287345426535,ST/MT Ratio (Expanding EWM)
PAYX,2010-09-27,2010-08-28,Q3 2010,2010,Q3,1.0055939482184366,2010-08-27,2010-08-27,31,1.12785330677198,0.2145975,0.2420344999999999,1.1147355138897104,0.1243852627869758,0.1236933287111992,0.1280977765571364,ST/MT Ratio (Expanding EWM)
CMG,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.3801251328729154,2010-06-23,2010-06-23,29,1.1860475211490644,0.3839413333333333,0.4553726666666666,1.1041177456077471,0.5037230919474011,0.3649836380407289,0.2950878018957125,ST/MT Ratio (Expanding EWM)
SWY,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.2011944805029668,2010-06-23,2010-06-23,29,1.1364317169098834,0.267731,0.304258,0.9989589940673854,0.2929481631660963,0.2438807103437841,0.2446421196375236,ST/MT Ratio (Expanding EWM)
TWC,2010-08-05,2010-07-06,Q3 2010,2010,Q3,1.1434620210811908,2010-07-07,2010-07-07,29,0.9607903888933372,0.287251,0.275988,0.9279661701378455,0.2876787643565408,0.2515857624064581,0.2268041437380254,ST/MT Ratio (Expanding EWM)
CHRW,2010-07-27,2010-06-27,Q3 2010,2010,Q3,1.5258012887920198,2010-06-28,2010-06-28,29,1.1285733249002476,0.256134,0.289066,1.1265960447935106,0.3414018499739597,0.2237524981016684,0.1151150955027868,ST/MT Ratio (Expanding EWM)
AMP,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.5842463029912683,2010-06-29,2010-06-29,29,0.992540874668855,0.448444,0.445099,0.9823612912270864,0.655234674355247,0.4135939425063366,0.2201293844163324,ST/MT Ratio (Expanding EWM)
PH,2010-08-03,2010-07-04,Q3 2010,2010,Q3,0.8196713845203957,2010-07-05,2010-07-06,29,1.064732328915562,0.383904,0.408755,0.9829301202598248,0.1633398694857772,0.199274822289118,0.2160779345139673,ST/MT Ratio (Expanding EWM)
FE,2010-08-03,2010-07-04,Q3 2010,2010,Q3,1.0234152127232992,2010-07-05,2010-07-06,29,0.9662502951992172,0.237128,0.229125,1.0105474892713922,0.1988287105344893,0.194279612089611,0.1989367963079676,ST/MT Ratio (Expanding EWM)
SWKS,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.0197349245703518,2010-06-23,2010-06-23,29,1.0817250726354914,0.431263,0.466508,0.9694484032963624,0.2794221838589312,0.2740145278211993,0.2858331682950688,ST/MT Ratio (Expanding EWM)
VMED,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.127421024710143,2010-06-29,2010-06-29,29,1.1237064433663693,0.374742,0.4211,0.9420054146043492,0.3249056319279277,0.288184826082572,0.2591690515445337,ST/MT Ratio (Expanding EWM)
VRSN,2010-08-02,2010-07-03,Q3 2010,2010,Q3,1.213705319865933,2010-07-02,2010-07-02,31,1.1996335723274485,0.3213003333333333,0.3854426666666666,1.1002271230969385,0.3094639348715722,0.2549745228979929,0.2242309460060216,ST/MT Ratio (Expanding EWM)
TROW,2010-07-23,2010-06-23,Q3 2010,2010,Q3,1.17472209770959,2010-06-24,2010-06-24,29,1.016230262261759,0.381756,0.387952,1.0032007315957934,0.2504141069894551,0.2131688060331027,0.1782722653110828,ST/MT Ratio (Expanding EWM)
WMB,2010-07-29,2010-06-29,Q3 2010,2010,Q3,0.8737446061206762,2010-06-30,2010-06-30,29,0.9972038969674192,0.4323875,0.4311785,1.06234942320229,0.1645809557770031,0.1883627717116599,0.2285915562208399,ST/MT Ratio (Expanding EWM)
MEE,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.991830225356326,2010-06-28,2010-06-28,29,1.0783460007876748,0.56707,0.6114976666666667,1.0644628368058506,0.4637448514127618,0.4675647500520125,0.4837208335052208,ST/MT Ratio (Expanding EWM)
STJ,2010-07-22,2010-06-22,Q3 2010,2010,Q3,1.1851704063793007,2010-06-23,2010-06-23,29,1.0227801790208093,0.296837,0.303599,1.024787938838005,0.2098542113877708,0.1770666988124316,0.159446163620423,ST/MT Ratio (Expanding EWM)
TIF,2010-08-27,2010-07-28,Q3 2010,2010,Q3,1.1000331682768432,2010-07-29,2010-07-29,29,1.0878072303568824,0.33438875,0.3637505,1.0945458970206952,0.2636283562188719,0.239654915707528,0.2420358944946137,ST/MT Ratio (Expanding EWM)
ATVI,2010-08-05,2010-07-06,Q3 2010,2010,Q3,1.3938948503385329,2010-07-07,2010-07-07,29,1.2153703252090835,0.278836,0.338889,1.0014473859061246,0.3593914113471066,0.2578325124451258,0.2064930760588454,ST/MT Ratio (Expanding EWM)
AVP,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.0544896955449006,2010-06-30,2010-06-30,29,1.058161039234942,0.3793175,0.401379,1.114281493539072,0.2155573678243187,0.204418657417919,0.2247397379410402,ST/MT Ratio (Expanding EWM)
L,2010-08-02,2010-07-03,Q3 2010,2010,Q3,0.9411313789756692,2010-07-02,2010-07-02,31,1.097473961922388,0.253955,0.278709,0.9978467837314297,0.1018291187142282,0.108198622412377,0.1282345150318284,ST/MT Ratio (Expanding EWM)
PXD,2010-07-28,2010-06-28,Q3 2010,2010,Q3,1.0001571152607085,2010-06-29,2010-06-29,29,1.0021497616067934,0.520988,0.522108,0.9822623096705104,0.2663314245119619,0.2662895863541779,0.3099094760809475,ST/MT Ratio (Expanding EWM)
BDX,2010-07-29,2010-06-29,Q3 2010,2010,Q3,1.0395915011899248,2010-06-30,2010-06-30,29,1.1399131689151238,0.2145545,0.2445735,1.1821828661739415,0.1622330581862856,0.1560546214552469,0.1559233530249018,ST/MT Ratio (Expanding EWM)
NBL,2010-07-29,2010-06-29,Q3 2010,2010,Q3,0.7541784715740355,2010-06-30,2010-06-30,29,1.0401451806706554,0.403635,0.419839,0.9831591356939124,0.1621636198574965,0.2150202186480437,0.2728474451075156,ST/MT Ratio (Expanding EWM)
LRCX,2010-07-28,2010-06-28,Q3 2010,2010,Q3,0.9720776006020072,2010-06-29,2010-06-29,29,1.0537551295744565,0.426936,0.449886,0.9906673040064228,0.2402563794801626,0.2471576130664588,0.2406174771189194,ST/MT Ratio (Expanding EWM)
KEY,2010-07-22,2010-06-22,Q3 2010,2010,Q3,0.9771888685521674,2010-06-23,2010-06-23,29,1.0281548683082071,0.483895,0.497519,1.0590620889498783,0.3037184196091497,0.3108083087961779,0.3054356423999478,ST/MT Ratio (Expanding EWM)
FLR,2010-07-26,2010-06-26,Q3 2010,2010,Q3,0.9274653257256334,2010-06-25,2010-06-25,31,1.1322091498656506,0.340158,0.38513,0.979232638209182,0.2198359794629226,0.2370287851903537,0.2626321338366875,ST/MT Ratio (Expanding EWM)
CI,2010-08-05,2010-07-06,Q3 2010,2010,Q3,1.1515049228005745,2010-07-07,2010-07-07,29,1.0854665114032462,0.344361,0.3737923333333333,1.0478864358688151,0.3052434859931137,0.2650822240956914,0.2380084554531379,ST/MT Ratio (Expanding EWM)
WU,2010-07-27,2010-06-27,Q3 2010,2010,Q3,0.8191963090661961,2010-06-28,2010-06-28,29,1.0084986573452477,0.345584,0.348521,0.9820405565154132,0.1477986565102899,0.1804190947573555,0.2081774585371904,ST/MT Ratio (Expanding EWM)
LO,2010-07-26,2010-06-26,Q3 2010,2010,Q3,0.7264792113904618,2010-06-25,2010-06-25,31,1.076372079305989,0.239612,0.2579116666666666,1.1320385348513728,0.1200715906773182,0.165278770258965,0.1681381170433901,ST/MT Ratio (Expanding EWM)
ECL,2010-07-27,2010-06-27,Q3 2010,2010,Q3,1.3035380582354934,2010-06-28,2010-06-28,29,1.0591656391286477,0.21897,0.2319255,1.0598487370528578,0.1955401151320349,0.1500072160506948,0.1122346040006692,ST/MT Ratio (Expanding EWM)
PEG,2010-07-30,2010-06-30,Q3 2010,2010,Q3,1.0679455197693524,2010-07-01,2010-07-01,29,1.024147486481905,0.289057,0.296037,1.007391892268659,0.1778430777343684,0.1665282305531632,0.1616856182817723,ST/MT Ratio (Expanding EWM)
ETR,2010-08-03,2010-07-04,Q3 2010,2010,Q3,0.9022348172663957,2010-07-05,2010-07-06,29,1.0065042282605132,0.244072,0.2456594999999999,1.10878391164479,0.1297856958566955,0.1438491325904737,0.154044676870402,ST/MT Ratio (Expanding EWM)
HRB,2010-09-02,2010-08-03,Q3 2010,2010,Q3,1.3732636360469188,2010-08-04,2010-08-04,29,1.1437436298640316,0.2997385,0.342824,1.1530644865822075,0.4640602067578951,0.3379250673918231,0.3097616600801002,ST/MT Ratio (Expanding EWM)
